FC,MP,likelihood
91,79,0.03493714280018282
92,79,0.03053884203435538
93,79,0.026429515514638065
94,79,0.02264630156567671
95,79,0.019212187178317134
96,79,0.016137184391205487
97,79,0.013419926373403186
98,79,0.011049532753312984
-1,80,1.1360687383242348e-15
0,80,2.5561546612295284e-15
1,80,5.56673681778875e-15
2,80,1.1985525189320676e-14
3,80,2.5675153486127704e-14
4,80,5.453129943956327e-14
5,80,1.1457253225999907e-13
6,80,2.3834722130042446e-13
7,80,4.910657121406505e-13
8,80,1.0015581997066453e-12
9,80,2.0223727645278866e-12
10,80,4.043155032822119e-12
11,80,8.00292262025124e-12
12,80,1.568371294975064e-11
13,80,3.0431305259122116e-11
14,80,5.846056358136838e-11
15,80,1.111925005497368e-10
16,80,2.093909876911425e-10
17,80,3.9040116058896435e-10
18,80,7.206671354728334e-10
19,80,1.3171304319393395e-09
20,80,2.3833805322570617e-09
21,80,4.270006772183499e-09
22,80,7.574157384027493e-09
23,80,1.330180896603278e-08
24,80,2.3129047125674907e-08
25,80,3.981763434617249e-08
26,80,6.786781644162059e-08
27,80,1.1453099559880564e-07
28,80,1.9136079196084905e-07
29,80,3.1655827849304435e-07
30,80,5.184718838499751e-07
31,80,8.407513821854696e-07
32,80,1.3498354859614017e-06
33,80,2.145680177987603e-06
34,80,3.376914454602578e-06
35,80,5.261942226217007e-06
36,80,8.117888134422377e-06
37,80,1.239969616542208e-05
38,80,1.875210569610989e-05
39,80,2.8077606354394204e-05
40,80,4.16237478477349e-05
41,80,6.109326939981117e-05
42,80,8.878030999929597e-05
43,80,0.00012773534143011142
44,80,0.0001819602962687462
45,80,0.00025663350955289416
46,80,0.00035836144233731914
47,80,0.0004954506382280883
48,80,0.0006781889825531283
49,80,0.0009191201928287646
50,80,0.0012332898045824148
51,80,0.0016384351177745305
52,80,0.0021550861884374597
53,80,0.0028065406938382405
54,80,0.003618673193507049
55,80,0.004619539836725044
56,80,0.005838743780316242
57,80,0.007306535180583005
58,80,0.009052633030605339
59,80,0.011104774334551027
60,80,0.013487018617891193
61,80,0.01621786142999085
62,80,0.019308237538315644
63,80,0.022759520607206277
64,80,0.026561648543335117
65,80,0.030691519433555782
66,80,0.035111809282043
67,80,0.03977035723550632
68,80,0.04460024517234071
69,80,0.049520666088041544
70,80,0.05443863068305739
71,80,0.05925150646655607
72,80,0.06385032242682084
73,80,0.06812370989175068
74,80,0.07196229228436503
75,80,0.07526328883695518
76,80,0.07793506518762974
77,80,0.07990135119443485
78,80,0.08110485560577235
79,80,0.08151003868934172
80,80,0.08110485560577235
81,80,0.07990135119443491
82,80,0.07793506518762974
83,80,0.07526328883695511
84,80,0.07196229228436503
85,80,0.06812370989175068
86,80,0.0638503224268209
87,80,0.05925150646655607
88,80,0.054438630683057335
89,80,0.049520666088041544
90,80,0.04460024517234076
91,80,0.03977035723550638
92,80,0.035111809282042945
93,80,0.030691519433555726
94,80,0.026561648543335117
95,80,0.022759520607206336
96,80,0.01930823753831559
97,80,0.01621786142999085
98,80,0.01348701861789125
-1,81,5.143713363286386e-16
0,81,1.1430474140636414e-15
1,81,2.571856681643193e-15
2,81,5.6009323289118426e-15
3,81,1.2059150218371417e-14
4,81,2.5832871557838293e-14
5,81,5.486627587505478e-14
6,81,1.1527633170831823e-13
7,81,2.3981134747055195e-13
8,81,4.94082244729009e-13
9,81,1.0077106002385062e-12
10,81,2.0347958541453912e-12
11,81,4.067991441911093e-12
12,81,8.052083203629915e-12
13,81,1.5780055313002086e-11
14,81,3.061823955681573e-11
15,81,5.8819676813706e-11
16,81,1.1187553704199608e-10
17,81,2.1067724067615646e-10
18,81,3.9279932807314066e-10
19,81,7.250940702918748e-10
20,81,1.3252213386608534e-09
21,81,2.3980212307792044e-09
22,81,4.29623669266533e-09
23,81,7.620684135974147e-09
24,81,1.3383519700946938e-08
25,81,2.327112490196301e-08
26,81,4.006222725630051e-08
27,81,6.828471681754878e-08
28,81,1.1523453989452708e-07
29,81,1.9253628854066045e-07
30,81,3.185028417960416e-07
31,81,5.216567678586007e-07
32,81,8.45915973970985e-07
33,81,1.3581272942299437e-06
34,81,2.158860723933032e-06
35,81,3.3976582618946864e-06
36,81,5.294265436351657e-06
37,81,8.167754931269965e-06
38,81,1.247586537586377e-05
39,81,1.886729667062545e-05
40,81,2.8250082282721434e-05
41,81,4.187943540385641e-05
42,81,6.146855489321397e-05
43,81,8.932567224246707e-05
44,81,0.00012851999776139825
45,81,0.000183078047213094
46,81,0.0002582099652607392
47,81,0.00036056279531818466
48,81,0.0004984941066666054
49,81,0.0006823549813519841
50,81,0.0009247661907995865
51,81,0.0012408656926854466
52,81,0.0016484997441666544
53,81,0.0021683245138945646
54,81,0.002823780792778589
55,81,0.003640902083337799
56,81,0.004647916878974555
57,81,0.005874610183636527
58,81,0.007351417975156746
59,81,0.009108241805301157
60,81,0.011172989061904962
61,81,0.013569867063984727
62,81,0.016317484975898362
63,81,0.01942684473551579
64,81,0.02289932844536255
65,81,0.02672481220239455
66,81,0.030880052182368518
67,81,0.035327495114543514
68,81,0.04001465973043841
69,81,0.04487421684188503
70,81,0.04982486306078602
71,81,0.05477303787024463
72,81,0.05961547832561046
73,81,0.06424254402490003
74,81,0.0685421821773284
75,81,0.0724043443243303
76,81,0.0757256183335393
77,81,0.0784138069488688
78,81,0.08039217151394203
79,81,0.08160306884681177
80,81,0.08201074090068719
81,81,0.08160306884681177
82,81,0.08039217151394208
83,81,0.0784138069488688
84,81,0.07572561833353925
85,81,0.0724043443243303
86,81,0.0685421821773284
87,81,0.0642425440249001
88,81,0.05961547832561046
89,81,0.054773037870244574
90,81,0.04982486306078602
91,81,0.044874216841885084
92,81,0.04001465973043847
93,81,0.03532749511454345
94,81,0.03088005218236846
95,81,0.02672481220239455
96,81,0.022899328445362608
97,81,0.019426844735515734
98,81,0.016317484975898362
-1,82,2.303200788564581e-16
0,82,5.182201774270307e-16
1,82,1.1516003942822905e-15
2,82,2.5911008871351535e-15
3,82,5.6428419319832236e-15
4,82,1.2149384159678165e-14
5,82,2.6026168910779765e-14
6,82,5.527681892554994e-14
7,82,1.1613889976336899e-13
8,82,2.4160576272042454e-13
9,82,4.977792704285201e-13
10,82,1.0152509075992673e-12
11,82,2.0500214418816195e-12
12,82,4.098430643211243e-12
13,82,8.112333817482168e-12
14,82,1.5898131343165592e-11
15,82,3.084734396144257e-11
16,82,5.925980162923438e-11
17,82,1.1271265827030033e-10
18,82,2.122536567109181e-10
19,82,3.957384930120337e-10
20,82,7.305196678336412e-10
21,82,1.3351374556612868e-09
22,82,2.4159646930524267e-09
23,82,4.328383764602064e-09
24,82,7.677706758015556e-09
25,82,1.3483663385145613e-08
26,82,2.344525369881196e-08
27,82,4.036199735596769e-08
28,82,6.879566485434128e-08
29,82,1.1609679523765335e-07
30,82,1.9397696287052576e-07
31,82,3.2088607496025527e-07
32,82,5.255601230138844e-07
33,82,8.522456349307975e-07
34,82,1.3682896337261333e-06
35,82,2.175014640944203e-06
36,82,3.4230816201440207e-06
37,82,5.333880370073796e-06
38,82,8.228871071771584e-06
39,82,1.2569217434979975e-05
40,82,1.9008473329806676e-05
41,82,2.846146668547367e-05
42,82,4.219280296689036e-05
43,82,6.192850023546496e-05
44,82,8.99940615833705e-05
45,82,0.0001294816630300735
46,82,0.0001844479491935514
47,82,0.00026014205022761026
48,82,0.00036326074679245797
49,82,0.0005022241446168905
50,82,0.0006874607788769111
51,82,0.0009316858573326355
52,82,0.001250150609122822
53,82,0.0016608348280212953
54,82,0.002184549244773418
55,82,0.002844910048630343
56,82,0.0036681455407077076
57,82,0.00468269543726941
58,82,0.0059185676118890355
59,82,0.007406425783010495
60,82,0.009176395244107745
61,82,0.011256592203169175
62,82,0.013671405113185455
63,82,0.016439582383669753
64,82,0.019572208275723566
65,82,0.02307067523360928
66,82,0.026924783601045096
67,82,0.03111111562927112
68,82,0.03559183705099471
69,82,0.04031407390076902
70,82,0.04520999319223916
71,82,0.050197683175605926
72,82,0.05518288325693254
73,82,0.06006155781502687
74,82,0.0647232460513254
75,82,0.0690550567274939
76,82,0.07294611793505804
77,82,0.07629224374879585
78,82,0.07900054703633233
79,82,0.08099371493570486
80,82,0.08221367294340526
81,82,0.0826243954490551
82,82,0.08221367294340526
83,82,0.08099371493570491
84,82,0.07900054703633233
85,82,0.0762922437487958
86,82,0.07294611793505804
87,82,0.0690550567274939
88,82,0.06472324605132546
89,82,0.06006155781502687
90,82,0.055182883256932484
91,82,0.050197683175605926
92,82,0.045209993192239215
93,82,0.040314073900769076
94,82,0.03559183705099465
95,82,0.031111115629271064
96,82,0.026924783601045096
97,82,0.02307067523360934
98,82,0.01957220827572351
-1,83,1.1620084698116595e-16
0,83,2.324016939623319e-16
1,83,5.229038114152468e-16
2,83,1.1620084698116597e-15
3,83,2.614519057076234e-15
4,83,5.693841502077132e-15
5,83,1.2259189356513008e-14
6,83,2.6261391417743506e-14
7,83,5.577640655095966e-14
8,83,1.1718855418050586e-13
9,83,2.437893769664862e-13
10,83,5.022781610760899e-13
11,83,1.0244266669859592e-12
12,83,2.068549377535226e-12
13,83,4.1354719432127156e-12
14,83,8.185652464741254e-12
15,83,1.6041817427867414e-11
16,83,3.112613987661002e-11
17,83,5.979538714507376e-11
18,83,1.1373134658112223e-10
19,83,2.1417198888707964e-10
20,83,3.993151469847123e-10
21,83,7.371220482394249e-10
22,83,1.3472043249933983e-09
23,83,2.437799995581348e-09
24,83,4.367503363176142e-09
25,83,7.747097279438202e-09
26,83,1.360552769469428e-08
27,83,2.3657150093181062e-08
28,83,4.0726785974556966e-08
29,83,6.941743476641516e-08
30,83,1.1714606911733473e-07
31,83,1.957301116976172e-07
32,83,3.2378621855267784e-07
33,83,5.30310094864113e-07
34,83,8.599481652372959e-07
35,83,1.3806561298862444e-06
36,83,2.1946722554889944e-06
37,83,3.4540191677712583e-06
38,83,5.382087569404381e-06
39,83,8.303242973745285e-06
40,83,1.2682817052571167e-05
41,83,1.9180270445452792e-05
42,83,2.871869922586686e-05
43,83,4.2574138265363286e-05
44,83,6.248820524344472e-05
45,83,9.080742096984255e-05
46,83,0.00013065190831235759
47,83,0.000186114975530096
48,83,0.00026249319401027744
49,83,0.0003665438694001289
50,83,0.0005067632076944985
51,83,0.0006936739963658553
52,83,0.0009401063622412036
53,83,0.001261449373891782
54,83,0.0016758453250805862
55,83,0.0022042930323321213
56,83,0.0028706221261942445
57,83,0.0037012979571448327
58,83,0.004725017277409545
59,83,0.0059720591694085255
60,83,0.00747336448790759
61,83,0.009259330796459254
62,83,0.01135832841517083
63,83,0.013794966217989799
64,83,0.01658816206110826
65,83,0.019749100384324512
66,83,0.02327918621670477
67,83,0.027168127718260552
68,83,0.03139229549242512
69,83,0.03591351332871656
70,83,0.04067842939086702
71,83,0.045618597623223525
72,83,0.05065136596391086
73,83,0.05568162189901547
74,83,0.06060438954142616
75,83,0.06530820975640295
76,83,0.06967917100330792
77,83,0.07360539932191056
78,83,0.07698176716263368
79,83,0.07971454788636509
80,83,0.0817257298834597
81,83,0.08295671377752646
82,83,0.08337114836149934
83,83,0.08295671377752646
84,83,0.08172572988345976
85,83,0.07971454788636509
86,83,0.07698176716263362
87,83,0.07360539932191056
88,83,0.06967917100330792
89,83,0.065308209756403
90,83,0.06060438954142616
91,83,0.055681621899015404
92,83,0.05065136596391086
93,83,0.04561859762322358
94,83,0.04067842939086708
95,83,0.035913513328716506
96,83,0.03139229549242507
97,83,0.027168127718260552
98,83,0.023279186216704825
-1,84,5.87294854349739e-17
0,84,1.174589708699478e-16
1,84,2.349179417398956e-16
2,84,5.285653689147651e-16
3,84,1.174589708699478e-15
4,84,2.6428268445738256e-15
5,84,5.7554895726274425e-15
6,84,1.2391921426779494e-14
7,84,2.6545727416608205e-14
8,84,5.638030601757495e-14
9,84,1.1845737212234236e-13
10,84,2.464289208851505e-13
11,84,5.077164015853494e-13
12,84,1.03551828718946e-12
13,84,2.090945869941376e-12
14,84,4.180247314290573e-12
15,84,8.274279743962604e-12
16,84,1.621550457602347e-11
17,84,3.146314723207857e-11
18,84,6.04428007135684e-11
19,84,1.1496273282101968e-10
20,84,2.1649086093084733e-10
21,84,4.036385915948478e-10
22,84,7.451029785160187e-10
23,84,1.3617907070067681e-09
24,84,2.464194419462013e-09
25,84,4.414790973019791e-09
26,84,7.830976256306227e-09
27,84,1.3752836770805853e-08
28,84,2.3913289583089884e-08
29,84,4.1167740956203535e-08
30,84,7.016902767857128e-08
31,84,1.1841442706706032e-07
32,84,1.9784931078848637e-07
33,84,3.2729190019788556e-07
34,84,5.360518412983609e-07
35,84,8.692589521885694e-07
36,84,1.3956046995768295e-06
37,84,2.2184342990920414e-06
38,84,3.4914163480860265e-06
39,84,5.4403602336619915e-06
40,84,8.393143422933253e-06
41,84,1.2820135803040136e-05
42,84,1.938793809218373e-05
43,84,2.9029640862606048e-05
44,84,4.3035094805590885e-05
45,84,6.31647743548267e-05
46,84,9.179060645057615e-05
47,84,0.00013206649599595128
48,84,0.00018813007010864426
49,84,0.0002653352469436825
50,84,0.0003705124945036411
51,84,0.0005122500084719446
52,84,0.0007011845081093377
53,84,0.0009502850339381764
54,84,0.001275107274268699
55,84,0.001693989952182392
56,84,0.0022281592415199242
57,84,0.0029017027797906517
58,84,0.003741372461766457
59,84,0.004776175743686296
60,84,0.0060367195441084565
61,84,0.007554279719044712
62,84,0.009359582950998601
63,84,0.011481306729761534
64,84,0.013944326373226916
65,84,0.01676776456403535
66,84,0.01996292683758175
67,84,0.02353123343539143
68,84,0.027462281086190476
69,84,0.0317321845544138
70,84,0.03630235429005885
71,84,0.041118860808574936
72,84,0.04611251697866339
73,84,0.05119977585225666
74,84,0.056284495118077496
75,84,0.06126056229943943
76,84,0.0660153114769388
77,84,0.07043359777270991
78,84,0.0744023359504812
79,84,0.07781526022902802
80,84,0.08057762917694757
81,84,0.08261058654127028
82,84,0.08385489848142333
83,84,0.08427382021040401
84,84,0.08385489848142333
85,84,0.08261058654127033
86,84,0.08057762917694757
87,84,0.07781526022902796
88,84,0.0744023359504812
89,84,0.07043359777270991
90,84,0.06601531147693887
91,84,0.06126056229943943
92,84,0.056284495118077434
93,84,0.05119977585225666
94,84,0.046112516978663455
95,84,0.04111886080857499
96,84,0.036302354290058785
97,84,0.03173218455441375
98,84,0.027462281086190476
-1,85,0.0
0,85,5.94851903130158e-17
1,85,1.189703806260316e-16
2,85,2.379407612520632e-16
3,85,5.353667128171422e-16
4,85,1.189703806260316e-15
5,85,2.676833564085711e-15
6,85,5.829548650675549e-15
7,85,1.2551375156046334e-14
8,85,2.6887306021483142e-14
9,85,5.710578270049517e-14
10,85,1.1998162886135287e-13
11,85,2.495998585534143e-13
12,85,5.142494702560216e-13
13,85,1.0488428755990947e-12
14,85,2.1178512307143016e-12
15,85,4.234036876099839e-12
16,85,8.38074949282017e-12
17,85,1.6424158471375227e-11
18,85,3.186800100639195e-11
19,85,6.122055177001742e-11
20,85,1.1644202209696718e-10
21,85,2.1927656896907073e-10
22,85,4.088324333316688e-10
23,85,7.546906319977021e-10
24,85,1.379313623690528e-09
25,85,2.4959025764369778e-09
26,85,4.471598538234037e-09
27,85,7.931741773199327e-09
28,85,1.3929802152975247e-08
29,85,2.4220995149623044e-08
30,85,4.169746912303746e-08
31,85,7.107193149445547e-08
32,85,1.1993813120821433e-07
33,85,2.0039514765684498e-07
34,85,3.3150334669177656e-07
35,85,5.429495177951361e-07
36,85,8.804441894775598e-07
37,85,1.413562719666349e-06
38,85,2.246980124226088e-06
39,85,3.5363423396213206e-06
40,85,5.510364367640581e-06
41,85,8.501142656705507e-06
42,85,1.2985099604302178e-05
43,85,1.9637413449969043e-05
44,85,2.940318136011246e-05
45,85,4.358885125059821e-05
46,85,6.397755055653904e-05
47,85,9.297172711831856e-05
48,85,0.00013376586888353675
49,85,0.00019055084411397552
50,85,0.00026874946280044845
51,85,0.0003752800843675416
52,85,0.0005188414135781219
53,85,0.0007102070382619701
54,85,0.0009625128787823547
55,85,0.0012915147871228425
56,85,0.0017157874608909537
57,85,0.0022568302028845542
58,85,0.0029390405996110457
59,85,0.003789514777316949
60,85,0.004837633447276862
61,85,0.006114397364253922
62,85,0.007651484828054154
63,85,0.009480017898455085
64,85,0.01162904307442239
65,85,0.014123755758368106
66,85,0.016983524695101535
67,85,0.020219800894614948
68,85,0.023834022873469467
69,85,0.027815653495726917
70,85,0.032140500181242294
71,85,0.03676947682685985
72,85,0.04164796000742576
73,85,0.046705872322431036
74,85,0.05185859177886719
75,85,0.05700873894898848
76,85,0.06204883594798918
77,85,0.0668647671215624
78,85,0.07133990595880516
79,85,0.07535971209295983
80,85,0.07881655236202799
81,85,0.081614466244037
82,85,0.08367358279885306
83,85,0.08493390599120788
84,85,0.08535821821853473
85,85,0.08493390599120788
86,85,0.08367358279885313
87,85,0.081614466244037
88,85,0.07881655236202793
89,85,0.07535971209295983
90,85,0.07133990595880516
91,85,0.06686476712156246
92,85,0.06204883594798918
93,85,0.05700873894898842
94,85,0.05185859177886719
95,85,0.0467058723224311
96,85,0.041647960007425815
97,85,0.03676947682685979
98,85,0.03214050018124224
-1,86,0.0
0,86,0.0
1,86,6.038787421074695e-17
2,86,1.207757484214939e-16
3,86,2.415514968429878e-16
4,86,5.434908678967225e-16
5,86,1.207757484214939e-15
6,86,2.717454339483613e-15
7,86,5.918011672653201e-15
8,86,1.2741841458467607e-14
9,86,2.729531914325762e-14
10,86,5.797235924231707e-14
11,86,1.218023422830766e-13
12,86,2.533875201882942e-13
13,86,5.220531725519074e-13
14,86,1.0647589980838903e-12
15,86,2.1499894855252237e-12
16,86,4.298288110572546e-12
17,86,8.507926821803717e-12
18,86,1.6673394008958285e-11
19,86,3.235159585092346e-11
20,86,6.214956966509707e-11
21,86,1.182090222160403e-10
22,86,2.2260407665487541e-10
23,86,4.1503643894208693e-10
24,86,7.661430132994697e-10
25,86,1.4002446183040597e-09
26,86,2.533777735853966e-09
27,86,4.539454755493189e-09
28,86,8.052105439213553e-09
29,86,1.4141185995506555e-08
30,86,2.4588547177170395e-08
31,86,4.2330225507533246e-08
32,86,7.215044343672387e-08
33,86,1.217581845558781e-07
34,86,2.0343613100112636e-07
35,86,3.3653388843717597e-07
36,86,5.511887414475368e-07
37,86,8.938048728427847e-07
38,86,1.4350134420858528e-06
39,86,2.281077901605427e-06
40,86,3.5900061048382336e-06
41,86,5.59398378886335e-06
42,86,8.630146944128024e-06
43,86,1.3182147647042892e-05
44,86,1.9935409923059213e-05
45,86,2.9849372726672394e-05
46,86,4.4250309235980225e-05
47,86,6.494840572905803e-05
48,86,9.438256703615937e-05
49,86,0.00013579575725191547
50,86,0.0001934424407916637
51,86,0.0002728277184354612
52,86,0.0003809749352626163
53,86,0.0005267147983155421
54,86,0.0007209843839192829
55,86,0.0009771189491750653
56,86,0.0013111134400965116
57,86,0.0017418244241203778
58,86,0.0022910774545674907
59,86,0.002983640349735179
60,86,0.003847020417825083
61,86,0.0049110442204962764
62,86,0.006207182946951034
63,86,0.007767595613136528
64,86,0.009623876554065136
65,86,0.011805513047436936
66,86,0.014338082834258404
67,86,0.017241248578782765
68,86,0.020526635059334854
69,86,0.02419570262187113
70,86,0.028237754230100255
71,86,0.032628230183045524
72,86,0.03732745124847555
73,86,0.042279965094309174
74,86,0.04741463090003822
75,86,0.0526455425394089
76,86,0.057873842858187044
77,86,0.06299042300164875
78,86,0.06787943561784812
79,86,0.07242248439615744
80,86,0.07650329082719624
81,86,0.08001258842272661
82,86,0.08285296046609036
83,86,0.0849433239808271
84,86,0.08622277249573176
85,86,0.08665352363353705
86,86,0.08622277249573176
87,86,0.08494332398082716
88,86,0.08285296046609036
89,86,0.08001258842272654
90,86,0.07650329082719624
91,86,0.07242248439615744
92,86,0.06787943561784818
93,86,0.06299042300164875
94,86,0.05787384285818698
95,86,0.0526455425394089
96,86,0.04741463090003828
97,86,0.04227996509430924
98,86,0.03732745124847549
-1,87,0.0
0,87,0.0
1,87,0.0
2,87,6.146056356749616e-17
3,87,1.229211271349923e-16
4,87,2.458422542699846e-16
5,87,5.531450721074655e-16
6,87,1.2292112713499233e-15
7,87,2.7657253605373272e-15
8,87,6.023135229614624e-15
9,87,1.296817891274169e-14
10,87,2.7780174732508266e-14
11,87,5.900214102479631e-14
12,87,1.2396595671563977e-13
13,87,2.578885247292139e-13
14,87,5.313265720410044e-13
15,87,1.0836726568220924e-12
16,87,2.188180444693566e-12
17,87,4.374639993607242e-12
18,87,8.6590558798974e-12
19,87,1.696956890380353e-11
20,87,3.292626772001472e-11
21,87,6.325355258845073e-11
22,87,1.2030880734111947e-10
23,87,2.2655826492391993e-10
24,87,4.2240886555148457e-10
25,87,7.797522596399851e-10
26,87,1.4251176167086437e-09
27,87,2.578786049942541e-09
28,87,4.6200905597056105e-09
29,87,8.195137594542008e-09
30,87,1.439238045975036e-08
31,87,2.5025321499823773e-08
32,87,4.3082151005229337e-08
33,87,7.343207511809769e-08
34,87,1.239210146004395e-07
35,87,2.0704983284698982e-07
36,87,3.425118488312138e-07
37,87,5.609796854779121e-07
38,87,9.096818181176427e-07
39,87,1.4605040503617044e-06
40,87,2.3215974267410294e-06
41,87,3.6537765453390076e-06
42,87,5.693351533639394e-06
43,87,8.783447037816375e-06
44,87,1.3416306402668754e-05
45,87,2.028952906247897e-05
46,87,3.037959679645499e-05
47,87,4.503634180246275e-05
48,87,6.610210528338001e-05
49,87,9.605911512541698e-05
50,87,0.00013820794124414325
51,87,0.00019687862148344698
52,87,0.00027767404551050514
53,87,0.0003877423163566787
54,87,0.000536071003772015
55,87,0.0007337914629085772
56,87,0.0009944758293560128
57,87,0.0013344031725314395
58,87,0.0017727650151827343
59,87,0.0023317746049991454
60,87,0.0030366397190515907
61,87,0.003915356286761226
62,87,0.0049982806886565275
63,87,0.006317443146860582
64,87,0.007905573928330484
65,87,0.009794828588478308
66,87,0.012015218197062751
67,87,0.014592774840783123
68,87,0.017547510458162455
69,87,0.020891256322225826
70,87,0.024625498719527624
71,87,0.028739350598858304
72,87,0.03320781599732291
73,87,0.037990510847644036
74,87,0.043030997800016214
75,87,0.04825687233650878
76,87,0.05358070235254009
77,87,0.058901874662245904
78,87,0.06410934227499807
79,87,0.06908520000483909
80,87,0.07370894842915147
81,87,0.07786224354575406
82,87,0.08143387793040958
83,87,0.0843247044217887
84,87,0.08645219974027414
85,87,0.08775437551329783
86,87,0.08819277822299516
87,87,0.08775437551329783
88,87,0.0864521997402742
89,87,0.0843247044217887
90,87,0.08143387793040952
91,87,0.07786224354575406
92,87,0.07370894842915147
93,87,0.06908520000483916
94,87,0.06410934227499807
95,87,0.05890187466224584
96,87,0.05358070235254009
97,87,0.04825687233650884
98,87,0.04303099780001628
-1,88,0.0
0,88,0.0
1,88,0.0
2,88,0.0
3,88,6.272940294086819e-17
4,88,1.2545880588173637e-16
5,88,2.5091761176347275e-16
6,88,5.645646264678137e-16
7,88,1.2545880588173637e-15
8,88,2.8228231323390682e-15
9,88,6.147481488205082e-15
10,88,1.3235904020523186e-14
11,88,2.8353690129272418e-14
12,88,6.022022682323346e-14
13,88,1.2652520573173113e-13
14,88,2.632125747398829e-13
15,88,5.422956884238054e-13
16,88,1.1060448326533878e-12
17,88,2.2333549329037297e-12
18,88,4.464953442525115e-12
19,88,8.837820121533037e-12
20,88,1.731990179898841e-11
21,88,3.360602303751131e-11
22,88,6.455940781286212e-11
23,88,1.227925553391377e-10
24,88,2.3123550883794005e-10
25,88,4.311294006257282e-10
26,88,7.958500679104946e-10
27,88,1.4545388461736193e-09
28,88,2.6320245021424825e-09
29,88,4.715471279803646e-09
30,88,8.364324348560896e-09
31,88,1.4689507884945973e-08
32,88,2.554196357739598e-08
33,88,4.397157222612266e-08
34,88,7.494806362796436e-08
35,88,1.2647933579677165e-07
36,88,2.1132432961234807e-07
37,88,3.495829281448003e-07
38,88,5.7256098365157e-07
39,88,9.284619926079192e-07
40,88,1.490655824711009e-06
41,88,2.3695262782383506e-06
42,88,3.729207932119866e-06
43,88,5.81088948274063e-06
44,88,8.964779306650357e-06
45,88,1.3693283000682444e-05
46,88,2.0708401780972298e-05
47,88,3.100677667124049e-05
48,88,4.596610684844788e-05
49,88,6.746676823109649e-05
50,88,9.804223373624053e-05
51,88,0.00014106121279559383
52,88,0.00020094313590071335
53,88,0.0002834065631031937
54,88,0.0003957471683977038
55,88,0.0005471380678701502
56,88,0.0007489404209710942
57,88,0.0010150065569463635
58,88,0.0013619516229032135
59,88,0.0018093633462170741
60,88,0.0023799135620297413
61,88,0.0030993304562435243
62,88,0.003996187927882877
63,88,0.005101469058056486
64,88,0.006447865325547131
65,88,0.008068782706238176
66,88,0.009997040599678672
67,88,0.01226326964734512
68,88,0.014894039362453253
69,88,0.017909774825450957
70,88,0.021322551563307313
71,88,0.02513388654662499
72,88,0.029332667963495346
73,88,0.033893383815047584
74,88,0.03877481631410905
75,88,0.04391936297460795
76,88,0.04925312450378847
77,88,0.05468686378113109
78,88,0.06011789048440486
79,88,0.0654328650830857
80,88,0.07051144826543557
81,88,0.07523065292562986
82,88,0.07946969187644563
83,88,0.08311506184163424
84,88,0.08606556878924315
85,88,0.08823698576529351
86,88,0.08956604466134697
87,88,0.09001349809539776
88,88,0.08956604466134697
89,88,0.08823698576529358
90,88,0.08606556878924315
91,88,0.08311506184163417
92,88,0.07946969187644563
93,88,0.07523065292562986
94,88,0.07051144826543564
95,88,0.0654328650830857
96,88,0.060117890484404794
97,88,0.05468686378113109
98,88,0.049253124503788534
-1,89,0.0
0,89,0.0
1,89,0.0
2,89,0.0
3,89,0.0
4,89,6.422419475051332e-17
5,89,1.2844838950102663e-16
6,89,2.5689677900205327e-16
7,89,5.780177527546198e-16
8,89,1.2844838950102662e-15
9,89,2.8900887637730994e-15
10,89,6.293971085550305e-15
11,89,1.355130509235831e-14
12,89,2.902933602723202e-14
13,89,6.165522696049278e-14
14,89,1.2954020081178537e-13
15,89,2.694847211731539e-13
16,89,5.552181636181876e-13
17,89,1.1324010018410509e-12
18,89,2.2865740057025257e-12
19,89,4.571349733952037e-12
20,89,9.04841835001032e-12
21,89,1.773262129159048e-11
22,89,3.44068278536925e-11
23,89,6.609780718397004e-11
24,89,1.257186043273508e-10
25,89,2.367456672087427e-10
26,89,4.414028715458969e-10
27,89,8.14814542422384e-10
28,89,1.4891993506920592e-09
29,89,2.6947435538812113e-09
30,89,4.827837212160945e-09
31,89,8.563639549141238e-09
32,89,1.5039547181427614e-08
33,89,2.6150608266613508e-08
34,89,4.5019379840086185e-08
35,89,7.673401640939685e-08
36,89,1.2949323783273696e-07
37,89,2.1636002040923093e-07
38,89,3.579132114455229e-07
39,89,5.862046567739095e-07
40,89,9.505865038745955e-07
41,89,1.5261769681192806e-06
42,89,2.4259902059564002e-06
43,89,3.818071992864253e-06
44,89,5.94935836014636e-06
45,89,9.17840287159149e-06
46,89,1.4019583050052717e-05
47,89,2.1201866534689427e-05
48,89,3.174564351260604e-05
49,89,4.706144263704294e-05
50,89,6.90744476899642e-05
51,89,0.00010037850223422694
52,89,0.00014442258936957824
53,89,0.00020573145110326576
54,89,0.0002901599162273365
55,89,0.00040517750884855704
56,89,0.0005601759331176215
57,89,0.0007667870758840236
58,89,0.0010391933563885603
59,89,0.0013944058474869817
60,89,0.0018524790365281537
61,89,0.0024366250104638815
62,89,0.003173185037415669
63,89,0.004091413909708864
64,89,0.0052230330106470945
65,89,0.006601512830966689
66,89,0.008261055384402522
67,89,0.010235262130707367
68,89,0.012555493615196384
69,89,0.015248952481465624
70,89,0.018336550523394533
71,89,0.021830651018161246
72,89,0.02573280708457209
73,89,0.030031642125073206
74,89,0.03470103621013972
75,89,0.03969878936549392
76,89,0.044965926483608046
